Year,Date,Start,End,Location,Site,Habitat,Transect,Swath,Taxonomy,Family,Count,Total_Length,Length_Anomaly,Biomass,Comment,Coarse_Trophic,Fine_Trophic,Cloud_Cover,Wind_Velocity,Sea_State,Swell,Visibility,Surge,Diver
2014,2014-08-10,9:25,10:15,LTER 5 Forereef Fish Transect 1 Swath 5 m,5,FO,1,5,Odonus niger,Balistidae,10,160,0,531.3,NA,Planktivore,Planktivore_exclusively,45,1,0,1.5,38.2,1.5,GB
2014,2014-08-10,9:25,10:15,LTER 5 Forereef Fish Transect 1 Swath 5 m,5,FO,1,5,Pomachromis fuscidorsalis,Pomacentridae,11,15,0,0.7,NA,Planktivore,Planktivore_exclusively,45,1,0,1.5,38.2,1.5,GB
2014,2014-08-10,9:25,10:15,LTER 5 Forereef Fish Transect 1 Swath 5 m,5,FO,1,5,Scarus globiceps,Scaridae,1,220,0,217.5,NA,Primary Consumer,Scraper,45,1,0,1.5,38.2,1.5,GB
2014,2014-08-10,9:25,10:15,LTER 5 Forereef Fish Transect 1 Swath 5 m,5,FO,1,5,Scarus psittacus,Scaridae,1,150,0,84.1,NA,Primary Consumer,Scraper,45,1,0,1.5,38.2,1.5,GB
2014,2014-08-10,9:25,10:15,LTER 5 Forereef Fish Transect 1 Swath 5 m,5,FO,1,5,Sufflamen bursa,Balistidae,4,140,0,294.9,NA,Secondary Consumer,Omnivore,45,1,0,1.5,38.2,1.5,GB
2014,2014-08-10,9:25,10:15,LTER 5 Forereef Fish Transect 1 Swath 5 m,5,FO,1,5,Thalassoma quinquevittatum,Labridae,1,30,0,0.37,NA,Secondary Consumer,Benthic Invertebrate Consumer,45,1,0,1.5,38.2,1.5,GB
2014,2014-08-10,9:25,10:15,LTER 5 Forereef Fish Transect 1 Swath 5 m,5,FO,1,5,Thalassoma quinquevittatum,Labridae,2,45,0,2.59,NA,Secondary Consumer,Benthic Invertebrate Consumer,45,1,0,1.5,38.2,1.5,GB
2014,2014-08-10,9:25,10:15,LTER 5 Forereef Fish Transect 1 Swath 5 m,5,FO,1,5,Thalassoma quinquevittatum,Labridae,4,60,0,12.64,NA,Secondary Consumer,Benthic Invertebrate Consumer,45,1,0,1.5,38.2,1.5,GB
2014,2014-08-10,9:25,10:15,LTER 5 Forereef Fish Transect 1 Swath 5 m,5,FO,1,5,Thalassoma quinquevittatum,Labridae,6,70,0,30.57,NA,Secondary Consumer,Benthic Invertebrate Consumer,45,1,0,1.5,38.2,1.5,GB
2014,2014-08-10,9:25,10:15,LTER 5 Forereef Fish Transect 2 Swath 1 m,5,FO,2,1,Nemateleotris magnifica,Gobiidae,2,40,0,2.18,NA,Planktivore,Planktivore_exclusively,45,1,0,1.5,38.2,1.5,AB
2014,2014-08-10,9:25,10:15,LTER 5 Forereef Fish Transect 2 Swath 1 m,5,FO,2,1,Neocirrhites armatus,Cirrhitidae,1,30,0,0.34,NA,Secondary Consumer,Benthic Invertebrate Consumer,45,1,0,1.5,38.2,1.5,AB
2014,2014-08-10,9:25,10:15,LTER 5 Forereef Fish Transect 2 Swath 1 m,5,FO,2,1,Neocirrhites armatus,Cirrhitidae,3,40,0,2.59,NA,Secondary Consumer,Benthic Invertebrate Consumer,45,1,0,1.5,38.2,1.5,AB
2014,2014-08-10,9:25,10:15,LTER 5 Forereef Fish Transect 2 Swath 1 m,5,FO,2,1,Paracirrhites arcatus,Cirrhitidae,1,20,0,0.09,NA,Secondary Consumer,Benthic Invertebrate Consumer,45,1,0,1.5,38.2,1.5,AB
2014,2014-08-10,9:25,10:15,LTER 5 Forereef Fish Transect 2 Swath 1 m,5,FO,2,1,Paracirrhites arcatus,Cirrhitidae,2,30,0,0.67,NA,Secondary Consumer,Benthic Invertebrate Consumer,45,1,0,1.5,38.2,1.5,AB
2014,2014-08-10,9:25,10:15,LTER 5 Forereef Fish Transect 2 Swath 1 m,5,FO,2,1,Paracirrhites arcatus,Cirrhitidae,1,45,0,1.27,NA,Secondary Consumer,Benthic Invertebrate Consumer,45,1,0,1.5,38.2,1.5,AB
2014,2014-08-10,9:25,10:15,LTER 5 Forereef Fish Transect 2 Swath 1 m,5,FO,2,1,Paracirrhites arcatus,Cirrhitidae,5,50,0,8.95,NA,Secondary Consumer,Benthic Invertebrate Consumer,45,1,0,1.5,38.2,1.5,AB
2014,2014-08-10,9:25,10:15,LTER 5 Forereef Fish Transect 2 Swath 1 m,5,FO,2,1,Paracirrhites arcatus,Cirrhitidae,1,55,0,2.44,NA,Secondary Consumer,Benthic Invertebrate Consumer,45,1,0,1.5,38.2,1.5,AB
2014,2014-08-10,9:25,10:15,LTER 5 Forereef Fish Transect 2 Swath 1 m,5,FO,2,1,Paracirrhites arcatus,Cirrhitidae,3,60,0,9.74,NA,Secondary Consumer,Benthic Invertebrate Consumer,45,1,0,1.5,38.2,1.5,AB
2014,2014-08-10,9:25,10:15,LTER 5 Forereef Fish Transect 2 Swath 1 m,5,FO,2,1,Paracirrhites arcatus,Cirrhitidae,2,80,0,16.63,NA,Secondary Consumer,Benthic Invertebrate Consumer,45,1,0,1.5,38.2,1.5,AB
2014,2014-08-10,9:25,10:15,LTER 5 Forereef Fish Transect 2 Swath 1 m,5,FO,2,1,Parapercis millepunctata,Pinguipedidae,1,110,0,15.4,NA,Secondary Consumer,Benthic Invertebrate Consumer,45,1,0,1.5,38.2,1.5,AB
2014,2014-08-10,9:25,10:15,LTER 5 Forereef Fish Transect 2 Swath 1 m,5,FO,2,1,Plectroglyphidodon johnstonianus,Pomacentridae,1,25,0,0.68,NA,Secondary Consumer,Omnivore,45,1,0,1.5,38.2,1.5,AB
2014,2014-08-10,9:25,10:15,LTER 5 Forereef Fish Transect 2 Swath 1 m,5,FO,2,1,Plectroglyphidodon johnstonianus,Pomacentridae,1,45,0,3.22,NA,Secondary Consumer,Omnivore,45,1,0,1.5,38.2,1.5,AB
2014,2014-08-10,9:25,10:15,LTER 5 Forereef Fish Transect 2 Swath 1 m,5,FO,2,1,Plectroglyphidodon johnstonianus,Pomacentridae,1,55,0,5.47,NA,Secondary Consumer,Omnivore,45,1,0,1.5,38.2,1.5,AB
2014,2014-08-10,9:25,10:15,LTER 5 Forereef Fish Transect 2 Swath 1 m,5,FO,2,1,Pseudocheilinus tetrataenia,Labridae,2,30,0,0.7,NA,Secondary Consumer,Benthic Invertebrate Consumer,45,1,0,1.5,38.2,1.5,AB
2014,2014-08-10,9:25,10:15,LTER 5 Forereef Fish Transect 2 Swath 1 m,5,FO,2,1,Sebastapistes tinkhami,Scorpaenidae,1,35,0,0.94,NA,Secondary Consumer,Benthic Invertebrate Consumer,45,1,0,1.5,38.2,1.5,AB
2014,2014-08-10,9:25,10:15,LTER 5 Forereef Fish Transect 2 Swath 1 m,5,FO,2,1,Stegastes fasciolatus,Pomacentridae,1,10,0,0.03,NA,Primary Consumer,Herbivore/Detritivore,45,1,0,1.5,38.2,1.5,AB
2014,2014-08-10,9:25,10:15,LTER 5 Forereef Fish Transect 2 Swath 1 m,5,FO,2,1,Stegastes fasciolatus,Pomacentridae,3,40,0,5.17,NA,Primary Consumer,Herbivore/Detritivore,45,1,0,1.5,38.2,1.5,AB
2014,2014-08-10,9:25,10:15,LTER 5 Forereef Fish Transect 2 Swath 1 m,5,FO,2,1,Stegastes fasciolatus,Pomacentridae,3,45,0,7.35,NA,Primary Consumer,Herbivore/Detritivore,45,1,0,1.5,38.2,1.5,AB
2014,2014-08-10,9:25,10:15,LTER 5 Forereef Fish Transect 2 Swath 1 m,5,FO,2,1,Stegastes fasciolatus,Pomacentridae,3,50,0,10.07,NA,Primary Consumer,Herbivore/Detritivore,45,1,0,1.5,38.2,1.5,AB
2014,2014-08-10,9:25,10:15,LTER 5 Forereef Fish Transect 2 Swath 5 m,5,FO,2,5,Acanthurus nigrofuscus,Acanthuridae,2,35,0,1.61,NA,Primary Consumer,Cropper,45,1,0,1.5,38.2,1.5,AB
2014,2014-08-10,9:25,10:15,LTER 5 Forereef Fish Transect 2 Swath 5 m,5,FO,2,5,Acanthurus nigrofuscus,Acanthuridae,5,40,0,6.03,NA,Primary Consumer,Cropper,45,1,0,1.5,38.2,1.5,AB
2014,2014-08-10,9:25,10:15,LTER 5 Forereef Fish Transect 2 Swath 5 m,5,FO,2,5,Acanthurus nigrofuscus,Acanthuridae,13,50,0,30.82,NA,Primary Consumer,Cropper,45,1,0,1.5,38.2,1.5,AB
2014,2014-08-10,9:25,10:15,LTER 5 Forereef Fish Transect 2 Swath 5 m,5,FO,2,5,Acanthurus nigrofuscus,Acanthuridae,3,70,0,19.7,NA,Primary Consumer,Cropper,45,1,0,1.5,38.2,1.5,AB
2014,2014-08-10,9:25,10:15,LTER 5 Forereef Fish Transect 2 Swath 5 m,5,FO,2,5,Acanthurus nigrofuscus,Acanthuridae,2,90,0,28.11,NA,Primary Consumer,Cropper,45,1,0,1.5,38.2,1.5,AB
2014,2014-08-10,9:25,10:15,LTER 5 Forereef Fish Transect 2 Swath 5 m,5,FO,2,5,Acanthurus nigrofuscus,Acanthuridae,9,100,0,174,NA,Primary Consumer,Cropper,45,1,0,1.5,38.2,1.5,AB
2014,2014-08-10,9:25,10:15,LTER 5 Forereef Fish Transect 2 Swath 5 m,5,FO,2,5,Acanthurus nigros,Acanthuridae,2,110,0,54.4,NA,Primary Consumer,Cropper,45,1,0,1.5,38.2,1.5,AB
2014,2014-08-10,9:25,10:15,LTER 5 Forereef Fish Transect 2 Swath 5 m,5,FO,2,5,Acanthurus olivaceus,Acanthuridae,1,170,0,93.7,NA,Primary Consumer,Sediment Sucker,45,1,0,1.5,38.2,1.5,AB
2014,2014-08-10,9:25,10:15,LTER 5 Forereef Fish Transect 2 Swath 5 m,5,FO,2,5,Anampses caeruleopunctatus,Labridae,2,75,0,12.57,NA,Secondary Consumer,Benthic Invertebrate Consumer,45,1,0,1.5,38.2,1.5,AB
2014,2014-08-10,9:25,10:15,LTER 5 Forereef Fish Transect 2 Swath 5 m,5,FO,2,5,Balistapus undulatus,Balistidae,1,60,0,2.49,NA,Secondary Consumer,Omnivore,45,1,0,1.5,38.2,1.5,AB
2014,2014-08-10,9:25,10:15,LTER 5 Forereef Fish Transect 2 Swath 5 m,5,FO,2,5,Balistapus undulatus,Balistidae,1,100,0,14.1,NA,Secondary Consumer,Omnivore,45,1,0,1.5,38.2,1.5,AB
2014,2014-08-10,9:25,10:15,LTER 5 Forereef Fish Transect 2 Swath 5 m,5,FO,2,5,Balistapus undulatus,Balistidae,1,150,0,55.8,NA,Secondary Consumer,Omnivore,45,1,0,1.5,38.2,1.5,AB
2014,2014-08-10,9:25,10:15,LTER 5 Forereef Fish Transect 2 Swath 5 m,5,FO,2,5,Centropyge flavissima,Pomacanthidae,5,40,0,13.26,NA,Primary Consumer,Omnivore,45,1,0,1.5,38.2,1.5,AB
2014,2014-08-10,9:25,10:15,LTER 5 Forereef Fish Transect 2 Swath 5 m,5,FO,2,5,Centropyge flavissima,Pomacanthidae,2,45,0,7.19,NA,Primary Consumer,Omnivore,45,1,0,1.5,38.2,1.5,AB
2014,2014-08-10,9:25,10:15,LTER 5 Forereef Fish Transect 2 Swath 5 m,5,FO,2,5,Centropyge flavissima,Pomacanthidae,3,50,0,14.14,NA,Primary Consumer,Omnivore,45,1,0,1.5,38.2,1.5,AB
2014,2014-08-10,9:25,10:15,LTER 5 Forereef Fish Transect 2 Swath 5 m,5,FO,2,5,Cephalopholis urodeta,Serranidae,1,160,0,69.7,NA,Piscivore_primarily,Piscivore,45,1,0,1.5,38.2,1.5,AB
2014,2014-08-10,9:25,10:15,LTER 5 Forereef Fish Transect 2 Swath 5 m,5,FO,2,5,Chaetodon pelewensis,Chaetodontidae,2,56,0,8.96,NA,Secondary Consumer,Corallivore,45,1,0,1.5,38.2,1.5,AB
2014,2014-08-10,9:25,10:15,LTER 5 Forereef Fish Transect 2 Swath 5 m,5,FO,2,5,Chaetodon quadrimaculatus,Chaetodontidae,2,110,0,76.7,NA,Secondary Consumer,Corallivore,45,1,0,1.5,38.2,1.5,AB
2014,2014-08-10,9:25,10:15,LTER 5 Forereef Fish Transect 2 Swath 5 m,5,FO,2,5,Chaetodon quadrimaculatus,Chaetodontidae,2,120,0,98,NA,Secondary Consumer,Corallivore,45,1,0,1.5,38.2,1.5,AB
2014,2014-08-10,9:25,10:15,LTER 5 Forereef Fish Transect 2 Swath 5 m,5,FO,2,5,Cheilinus trilobatus,Labridae,1,150,0,64.1,NA,Secondary Consumer,Benthic Invertebrate Consumer,45,1,0,1.5,38.2,1.5,AB
2014,2014-08-10,9:25,10:15,LTER 5 Forereef Fish Transect 2 Swath 5 m,5,FO,2,5,Chlorurus spilurus,Scaridae,12,130,0,591.7,NA,Primary Consumer,Excavator,45,1,0,1.5,38.2,1.5,AB
2014,2014-08-10,9:25,10:15,LTER 5 Forereef Fish Transect 2 Swath 5 m,5,FO,2,5,Chlorurus spilurus,Scaridae,6,170,0,656.1,NA,Primary Consumer,Excavator,45,1,0,1.5,38.2,1.5,AB
2014,2014-08-10,9:25,10:15,LTER 5 Forereef Fish Transect 2 Swath 5 m,5,FO,2,5,Chlorurus spilurus,Scaridae,1,190,0,152.1,NA,Primary Consumer,Excavator,45,1,0,1.5,38.2,1.5,AB
2014,2014-08-10,9:25,10:15,LTER 5 Forereef Fish Transect 2 Swath 5 m,5,FO,2,5,Chlorurus spilurus,Scaridae,2,200,0,354.3,NA,Primary Consumer,Excavator,45,1,0,1.5,38.2,1.5,AB
2014,2014-08-10,9:25,10:15,LTER 5 Forereef Fish Transect 2 Swath 5 m,5,FO,2,5,Chromis vanderbilti,Pomacentridae,64,25,0,16.69,NA,Planktivore,Planktivore_exclusively,45,1,0,1.5,38.2,1.5,AB
2014,2014-08-10,9:25,10:15,LTER 5 Forereef Fish Transect 2 Swath 5 m,5,FO,2,5,Chromis vanderbilti,Pomacentridae,105,30,0,48.85,NA,Planktivore,Planktivore_exclusively,45,1,0,1.5,38.2,1.5,AB
2014,2014-08-10,9:25,10:15,LTER 5 Forereef Fish Transect 2 Swath 5 m,5,FO,2,5,Cirrhilabrus scottorum,Labridae,5,50,0,8.91,NA,Secondary Consumer,Benthic Invertebrate Consumer,45,1,0,1.5,38.2,1.5,AB
2014,2014-08-10,9:25,10:15,LTER 5 Forereef Fish Transect 2 Swath 5 m,5,FO,2,5,Cirrhilabrus scottorum,Labridae,4,60,0,12.72,NA,Secondary Consumer,Benthic Invertebrate Consumer,45,1,0,1.5,38.2,1.5,AB
2014,2014-08-10,9:25,10:15,LTER 5 Forereef Fish Transect 2 Swath 5 m,5,FO,2,5,Coris gaimard,Labridae,1,70,0,3.65,NA,Secondary Consumer,Benthic Invertebrate Consumer,45,1,0,1.5,38.2,1.5,AB
2014,2014-08-10,9:25,10:15,LTER 5 Forereef Fish Transect 2 Swath 5 m,5,FO,2,5,Coris gaimard,Labridae,1,90,0,8.28,NA,Secondary Consumer,Benthic Invertebrate Consumer,45,1,0,1.5,38.2,1.5,AB
2014,2014-08-10,9:25,10:15,LTER 5 Forereef Fish Transect 2 Swath 5 m,5,FO,2,5,Coris gaimard,Labridae,1,140,0,34.9,NA,Secondary Consumer,Benthic Invertebrate Consumer,45,1,0,1.5,38.2,1.5,AB
2014,2014-08-10,9:25,10:15,LTER 5 Forereef Fish Transect 2 Swath 5 m,5,FO,2,5,Gomphosus varius,Labridae,2,65,0,5.8,NA,Secondary Consumer,Benthic Invertebrate Consumer,45,1,0,1.5,38.2,1.5,AB
2014,2014-08-10,9:25,10:15,LTER 5 Forereef Fish Transect 2 Swath 5 m,5,FO,2,5,Halichoeres claudia,Labridae,2,50,0,3.92,NA,Secondary Consumer,Benthic Invertebrate Consumer,45,1,0,1.5,38.2,1.5,AB
2014,2014-08-10,9:25,10:15,LTER 5 Forereef Fish Transect 2 Swath 5 m,5,FO,2,5,Halichoeres claudia,Labridae,3,60,0,10.13,NA,Secondary Consumer,Benthic Invertebrate Consumer,45,1,0,1.5,38.2,1.5,AB
2014,2014-08-10,9:25,10:15,LTER 5 Forereef Fish Transect 2 Swath 5 m,5,FO,2,5,Halichoeres claudia,Labridae,4,70,0,21.4,NA,Secondary Consumer,Benthic Invertebrate Consumer,45,1,0,1.5,38.2,1.5,AB
2014,2014-08-10,9:25,10:15,LTER 5 Forereef Fish Transect 2 Swath 5 m,5,FO,2,5,Macropharyngodon meleagris,Labridae,2,40,0,1.75,NA,Secondary Consumer,Benthic Invertebrate Consumer,45,1,0,1.5,38.2,1.5,AB
2014,2014-08-10,9:25,10:15,LTER 5 Forereef Fish Transect 2 Swath 5 m,5,FO,2,5,Macropharyngodon meleagris,Labridae,4,45,0,5.1,NA,Secondary Consumer,Benthic Invertebrate Consumer,45,1,0,1.5,38.2,1.5,AB
2014,2014-08-10,9:25,10:15,LTER 5 Forereef Fish Transect 2 Swath 5 m,5,FO,2,5,Macropharyngodon meleagris,Labridae,1,60,0,3.18,NA,Secondary Consumer,Benthic Invertebrate Consumer,45,1,0,1.5,38.2,1.5,AB
2014,2014-08-10,9:25,10:15,LTER 5 Forereef Fish Transect 2 Swath 5 m,5,FO,2,5,Melichthys vidua,Balistidae,2,160,0,138.8,NA,Primary Consumer,Omnivore,45,1,0,1.5,38.2,1.5,AB
2014,2014-08-10,9:25,10:15,LTER 5 Forereef Fish Transect 2 Swath 5 m,5,FO,2,5,Melichthys vidua,Balistidae,2,180,0,207,NA,Primary Consumer,Omnivore,45,1,0,1.5,38.2,1.5,AB
2014,2014-08-10,9:25,10:15,LTER 5 Forereef Fish Transect 2 Swath 5 m,5,FO,2,5,Naso lituratus,Acanthuridae,1,200,0,81,NA,Primary Consumer,Browser,45,1,0,1.5,38.2,1.5,AB
2014,2014-08-10,9:25,10:15,LTER 5 Forereef Fish Transect 2 Swath 5 m,5,FO,2,5,Odonus niger,Balistidae,53,100,0,571.5,NA,Planktivore,Planktivore_exclusively,45,1,0,1.5,38.2,1.5,AB
2014,2014-08-10,9:25,10:15,LTER 5 Forereef Fish Transect 2 Swath 5 m,5,FO,2,5,Odonus niger,Balistidae,27,120,0,540.5,NA,Planktivore,Planktivore_exclusively,45,1,0,1.5,38.2,1.5,AB
2014,2014-08-10,9:25,10:15,LTER 5 Forereef Fish Transect 2 Swath 5 m,5,FO,2,5,Odonus niger,Balistidae,24,150,0,1024.3,NA,Planktivore,Planktivore_exclusively,45,1,0,1.5,38.2,1.5,AB
2014,2014-08-10,9:25,10:15,LTER 5 Forereef Fish Transect 2 Swath 5 m,5,FO,2,5,Oxycheilinus unifasciatus,Labridae,1,140,0,47,NA,Piscivore_primarily,Piscivore,45,1,0,1.5,38.2,1.5,AB
2014,2014-08-10,9:25,10:15,LTER 5 Forereef Fish Transect 2 Swath 5 m,5,FO,2,5,Parupeneus multifasciatus,Mullidae,2,50,0,2.92,NA,Secondary Consumer,Benthic Invertebrate Consumer,45,1,0,1.5,38.2,1.5,AB
2014,2014-08-10,9:25,10:15,LTER 5 Forereef Fish Transect 2 Swath 5 m,5,FO,2,5,Parupeneus multifasciatus,Mullidae,1,60,0,2.62,NA,Secondary Consumer,Benthic Invertebrate Consumer,45,1,0,1.5,38.2,1.5,AB
2014,2014-08-10,9:25,10:15,LTER 5 Forereef Fish Transect 2 Swath 5 m,5,FO,2,5,Parupeneus multifasciatus,Mullidae,2,70,0,8.6,NA,Secondary Consumer,Benthic Invertebrate Consumer,45,1,0,1.5,38.2,1.5,AB
2014,2014-08-10,9:25,10:15,LTER 5 Forereef Fish Transect 2 Swath 5 m,5,FO,2,5,Parupeneus multifasciatus,Mullidae,1,80,0,6.6,NA,Secondary Consumer,Benthic Invertebrate Consumer,45,1,0,1.5,38.2,1.5,AB
2014,2014-08-10,9:25,10:15,LTER 5 Forereef Fish Transect 2 Swath 5 m,5,FO,2,5,Parupeneus multifasciatus,Mullidae,1,100,0,13.5,NA,Secondary Consumer,Benthic Invertebrate Consumer,45,1,0,1.5,38.2,1.5,AB
2014,2014-08-10,9:25,10:15,LTER 5 Forereef Fish Transect 2 Swath 5 m,5,FO,2,5,Pomachromis fuscidorsalis,Pomacentridae,104,45,0,182.41,NA,Planktivore,Planktivore_exclusively,45,1,0,1.5,38.2,1.5,AB
2014,2014-08-10,9:25,10:15,LTER 5 Forereef Fish Transect 2 Swath 5 m,5,FO,2,5,Scarus globiceps,Scaridae,1,130,0,45.9,NA,Primary Consumer,Scraper,45,1,0,1.5,38.2,1.5,AB
2014,2014-08-10,9:25,10:15,LTER 5 Forereef Fish Transect 2 Swath 5 m,5,FO,2,5,Scarus psittacus,Scaridae,4,130,0,209.1,NA,Primary Consumer,Scraper,45,1,0,1.5,38.2,1.5,AB
2014,2014-08-10,9:25,10:15,LTER 5 Forereef Fish Transect 2 Swath 5 m,5,FO,2,5,Scarus schlegeli,Scaridae,1,110,0,28.5,NA,Primary Consumer,Scraper,45,1,0,1.5,38.2,1.5,AB
2014,2014-08-10,9:25,10:15,LTER 5 Forereef Fish Transect 2 Swath 5 m,5,FO,2,5,Stethojulis bandanensis,Labridae,1,50,0,1.94,NA,Secondary Consumer,Benthic Invertebrate Consumer,45,1,0,1.5,38.2,1.5,AB
2014,2014-08-10,9:25,10:15,LTER 5 Forereef Fish Transect 2 Swath 5 m,5,FO,2,5,Stethojulis bandanensis,Labridae,3,60,0,9.3,NA,Secondary Consumer,Benthic Invertebrate Consumer,45,1,0,1.5,38.2,1.5,AB
2014,2014-08-10,9:25,10:15,LTER 5 Forereef Fish Transect 2 Swath 5 m,5,FO,2,5,Sufflamen bursa,Balistidae,1,80,0,14.31,NA,Secondary Consumer,Omnivore,45,1,0,1.5,38.2,1.5,AB
2014,2014-08-10,9:25,10:15,LTER 5 Forereef Fish Transect 2 Swath 5 m,5,FO,2,5,Sufflamen bursa,Balistidae,4,110,0,145.5,NA,Secondary Consumer,Omnivore,45,1,0,1.5,38.2,1.5,AB
2014,2014-08-10,9:25,10:15,LTER 5 Forereef Fish Transect 2 Swath 5 m,5,FO,2,5,Sufflamen bursa,Balistidae,3,120,0,140.8,NA,Secondary Consumer,Omnivore,45,1,0,1.5,38.2,1.5,AB
2014,2014-08-10,9:25,10:15,LTER 5 Forereef Fish Transect 2 Swath 5 m,5,FO,2,5,Thalassoma quinquevittatum,Labridae,3,40,0,2.7,NA,Secondary Consumer,Benthic Invertebrate Consumer,45,1,0,1.5,38.2,1.5,AB
2014,2014-08-10,9:25,10:15,LTER 5 Forereef Fish Transect 2 Swath 5 m,5,FO,2,5,Thalassoma quinquevittatum,Labridae,6,50,0,10.78,NA,Secondary Consumer,Benthic Invertebrate Consumer,45,1,0,1.5,38.2,1.5,AB
2014,2014-08-10,9:25,10:15,LTER 5 Forereef Fish Transect 2 Swath 5 m,5,FO,2,5,Thalassoma quinquevittatum,Labridae,2,60,0,6.32,NA,Secondary Consumer,Benthic Invertebrate Consumer,45,1,0,1.5,38.2,1.5,AB
2014,2014-08-10,9:25,10:15,LTER 5 Forereef Fish Transect 2 Swath 5 m,5,FO,2,5,Thalassoma quinquevittatum,Labridae,5,70,0,25.48,NA,Secondary Consumer,Benthic Invertebrate Consumer,45,1,0,1.5,38.2,1.5,AB
2014,2014-08-10,9:25,10:15,LTER 5 Forereef Fish Transect 2 Swath 5 m,5,FO,2,5,Thalassoma quinquevittatum,Labridae,1,85,0,9.3,NA,Secondary Consumer,Benthic Invertebrate Consumer,45,1,0,1.5,38.2,1.5,AB
2014,2014-08-10,9:25,10:15,LTER 5 Forereef Fish Transect 2 Swath 5 m,5,FO,2,5,Zebrasoma scopas,Acanthuridae,4,110,0,152.3,NA,Primary Consumer,Concealed Cropper,45,1,0,1.5,38.2,1.5,AB
2014,2014-08-10,9:25,10:15,LTER 5 Forereef Fish Transect 2 Swath 5 m,5,FO,2,5,Zebrasoma scopas,Acanthuridae,2,120,0,98.8,NA,Primary Consumer,Concealed Cropper,45,1,0,1.5,38.2,1.5,AB
2014,2014-08-10,9:25,10:15,LTER 5 Forereef Fish Transect 3 Swath 1 m,5,FO,3,1,Caracanthus maculatus,Scorpaenidae,2,30,0,1.2,NA,Secondary Consumer,Benthic Invertebrate Consumer,45,1,0,1.5,38.2,1.5,JN
2014,2014-08-10,9:25,10:15,LTER 5 Forereef Fish Transect 3 Swath 1 m,5,FO,3,1,Cirripectes variolosus,Blenniidae,1,35,0,0.67,NA,Primary Consumer,Herbivore/Detritivore,45,1,0,1.5,38.2,1.5,JN
2014,2014-08-10,9:25,10:15,LTER 5 Forereef Fish Transect 3 Swath 1 m,5,FO,3,1,Neocirrhites armatus,Cirrhitidae,5,40,0,4.32,NA,Secondary Consumer,Benthic Invertebrate Consumer,45,1,0,1.5,38.2,1.5,JN
2014,2014-08-10,9:25,10:15,LTER 5 Forereef Fish Transect 3 Swath 1 m,5,FO,3,1,Neocirrhites armatus,Cirrhitidae,2,45,0,2.54,NA,Secondary Consumer,Benthic Invertebrate Consumer,45,1,0,1.5,38.2,1.5,JN
2014,2014-08-10,9:25,10:15,LTER 5 Forereef Fish Transect 3 Swath 1 m,5,FO,3,1,Neocirrhites armatus,Cirrhitidae,1,50,0,1.79,NA,Secondary Consumer,Benthic Invertebrate Consumer,45,1,0,1.5,38.2,1.5,JN
2014,2014-08-10,9:25,10:15,LTER 5 Forereef Fish Transect 3 Swath 1 m,5,FO,3,1,Paracirrhites arcatus,Cirrhitidae,1,45,0,1.27,NA,Secondary Consumer,Benthic Invertebrate Consumer,45,1,0,1.5,38.2,1.5,JN
2014,2014-08-10,9:25,10:15,LTER 5 Forereef Fish Transect 3 Swath 1 m,5,FO,3,1,Paracirrhites arcatus,Cirrhitidae,1,50,0,1.79,NA,Secondary Consumer,Benthic Invertebrate Consumer,45,1,0,1.5,38.2,1.5,JN
2014,2014-08-10,9:25,10:15,LTER 5 Forereef Fish Transect 3 Swath 1 m,5,FO,3,1,Paracirrhites arcatus,Cirrhitidae,3,60,0,9.74,NA,Secondary Consumer,Benthic Invertebrate Consumer,45,1,0,1.5,38.2,1.5,JN
2014,2014-08-10,9:25,10:15,LTER 5 Forereef Fish Transect 3 Swath 1 m,5,FO,3,1,Paracirrhites arcatus,Cirrhitidae,2,70,0,10.75,NA,Secondary Consumer,Benthic Invertebrate Consumer,45,1,0,1.5,38.2,1.5,JN
2014,2014-08-10,9:25,10:15,LTER 5 Forereef Fish Transect 3 Swath 1 m,5,FO,3,1,Paracirrhites arcatus,Cirrhitidae,1,75,0,6.73,NA,Secondary Consumer,Benthic Invertebrate Consumer,45,1,0,1.5,38.2,1.5,JN
2014,2014-08-10,9:25,10:15,LTER 5 Forereef Fish Transect 3 Swath 1 m,5,FO,3,1,Pseudocheilinus tetrataenia,Labridae,1,40,0,0.88,NA,Secondary Consumer,Benthic Invertebrate Consumer,45,1,0,1.5,38.2,1.5,JN
2014,2014-08-10,9:25,10:15,LTER 5 Forereef Fish Transect 3 Swath 1 m,5,FO,3,1,Pseudocheilinus tetrataenia,Labridae,1,45,0,1.27,NA,Secondary Consumer,Benthic Invertebrate Consumer,45,1,0,1.5,38.2,1.5,JN
2014,2014-08-10,9:25,10:15,LTER 5 Forereef Fish Transect 3 Swath 1 m,5,FO,3,1,Stegastes fasciolatus,Pomacentridae,1,50,0,3.36,NA,Primary Consumer,Herbivore/Detritivore,45,1,0,1.5,38.2,1.5,JN
2014,2014-08-10,9:25,10:15,LTER 5 Forereef Fish Transect 3 Swath 5 m,5,FO,3,5,Acanthurus nigrofuscus,Acanthuridae,3,40,0,3.62,NA,Primary Consumer,Cropper,45,1,0,1.5,38.2,1.5,JN
